2.0,83.0,255.0,370.0,711.0,0.52,4.0,16.0,0.25,4.0,16.0,0.25,0.523,337.0,504.0,0.669,69.0,160.0,706.0,137.0,73.0,53.0,126.0,232.0,1081.0,0.569,0.023,0.709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.1,-1.0,0.0
1.0,74.0,186.0,267.0,663.0,0.403,65.0,201.0,0.323,65.0,201.0,0.323,0.452,209.0,268.0,0.78,42.0,123.0,278.0,355.0,98.0,10.0,221.0,165.0,808.0,0.511,0.303,0.404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.9,-1.0,0.0
0.0,83.0,265.0,450.0,921.0,0.489,0.0,4.0,0.0,0.0,4.0,0.0,0.489,412.0,718.0,0.574,73.0,239.0,1075.0,170.0,88.0,425.0,269.0,273.0,1312.0,0.52,0.004,0.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.4,-1.0,0.0
1.0,74.0,195.0,713.0,1575.0,0.453,313.0,797.0,0.393,313.0,797.0,0.393,0.552,340.0,507.0,0.671,58.0,194.0,395.0,644.0,235.0,14.0,424.0,253.0,2079.0,0.572,0.506,0.322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.9,-1.0,0.0
2.0,81.0,220.0,499.0,1050.0,0.475,179.0,483.0,0.371,179.0,483.0,0.371,0.56,194.0,278.0,0.698,113.0,360.0,601.0,225.0,166.0,55.0,202.0,213.0,1371.0,0.58,0.46,0.265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.6,-1.0,0.0
2.0,82.0,230.0,594.0,1205.0,0.493,19.0,62.0,0.306,19.0,62.0,0.306,0.501,319.0,457.0,0.698,196.0,461.0,905.0,156.0,104.0,107.0,251.0,241.0,1526.0,0.537,0.051,0.379,-1.0,-1.0,18.1,9.4,1.8,3.5,15.0,27.1,0.0
1.0,74.0,200.0,265.0,647.0,0.41,66.0,208.0,0.317,66.0,208.0,0.317,0.461,166.0,230.0,0.722,18.0,71.0,89.0,128.0,43.0,20.0,105.0,101.0,762.0,0.504,0.321,0.355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.2,-1.0,0.0
0.0,82.0,221.0,224.0,431.0,0.52,0.0,2.0,0.0,0.0,2.0,0.0,0.52,106.0,180.0,0.589,123.0,207.0,330.0,69.0,34.0,71.0,72.0,141.0,554.0,0.536,0.005,0.418,-1.0,-1.0,15.1,11.1,-1.0,3.8,12.2,24.3,0.0
2.0,79.0,217.0,404.0,868.0,0.465,44.0,121.0,0.364,44.0,121.0,0.364,0.491,284.0,370.0,0.768,208.0,269.0,477.0,190.0,134.0,22.0,168.0,151.0,1136.0,0.544,0.139,0.426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.9,-1.0,1.0
2.0,83.0,230.0,353.0,785.0,0.45,39.0,120.0,0.325,39.0,120.0,0.325,0.475,263.0,409.0,0.643,170.0,337.0,507.0,156.0,85.0,88.0,202.0,188.0,1008.0,0.515,0.153,0.521,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.1,-1.0,0.0
0.0,82.0,260.0,789.0,1367.0,0.577,1.0,3.0,0.333,1.0,3.0,0.333,0.578,372.0,574.0,0.648,177.0,324.0,924.0,139.0,97.0,361.0,303.0,280.0,1951.0,0.595,0.002,0.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.6,-1.0,0.0
2.0,82.0,230.0,276.0,521.0,0.53,38.0,102.0,0.373,38.0,102.0,0.373,0.566,155.0,220.0,0.705,84.0,166.0,307.0,41.0,28.0,116.0,94.0,216.0,745.0,0.596,0.196,0.422,-1.0,-1.0,11.4,0.0,1.7,7.9,13.1,23.2,0.0
1.0,76.0,210.0,554.0,1151.0,0.481,147.0,435.0,0.338,147.0,435.0,0.338,0.545,389.0,483.0,0.805,117.0,229.0,631.0,367.0,148.0,74.0,305.0,313.0,1644.0,0.595,0.378,0.42,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.1,-1.0,0.0
1.0,75.0,164.0,802.0,1713.0,0.468,239.0,615.0,0.389,239.0,615.0,0.389,0.538,426.0,501.0,0.85,95.0,224.0,599.0,371.0,333.0,26.0,355.0,283.0,2269.0,0.582,0.359,0.292,-1.0,-1.0,7.0,15.8,-1.0,0.4,15.4,26.1,0.0
0.0,84.0,240.0,233.0,436.0,0.534,15.0,40.0,0.375,15.0,40.0,0.375,0.552,190.0,275.0,0.691,129.0,275.0,478.0,82.0,27.0,144.0,90.0,151.0,671.0,0.592,0.092,0.631,-1.0,-1.0,20.0,13.6,-1.0,6.2,13.7,23.4,0.0
2.0,80.0,235.0,647.0,1308.0,0.495,8.0,22.0,0.364,8.0,22.0,0.364,0.498,331.0,618.0,0.536,203.0,394.0,1038.0,158.0,105.0,285.0,214.0,267.0,1633.0,0.51,0.017,0.472,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,-1.0,0.0
